Link,Name,School,Location,Language of instruction,Standard length of studies,Degree,Area of Focus,Tuition fees,Admission requirements (Germany),Admission requirements (Link),Admission Mode,Admission Semester,Lecture Period,Website,International Office (AAA),AAA Mail,AAA Link
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w28217&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=15,Research in Computer and Systems Engineering,Ilmenau University of Technology,Ilmenau,English,4 semesters,Master (Master of Science),,http://www.tu-ilmenau.de/10521,Bachelor's degree,http://www.tu-ilmenau.de/14878,open admission,Winter Semester only,03.04.2018 - 13.07.2018 The lecture period refers to the 2017/18 winter semester.,http://www.tu-ilmenau.de/studieninteressierte/studieren/master/research-in-computer-and-systems-engineering/,Akademisches Auslandsamt Max-Planck-Ring 14 98693 Ilmenau Tel.: 03677 69-2510 Fax: 03677 69-1771,sophia.siegfried@tu-ilmenau.de,http://www.tu-ilmenau.de/international/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29571&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=15,Biocomputing,University of Jena,Jena,German,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,Requirement is a course of study at an institution of higher education with a professionally qualifying degree corresponding to a Bachelor's degree in the subject area of Bioinformatics with academic achievements amounting to at least 180 credit points (CP) according to the European Credit Transfer and Accumulation System (ECTS). In the case of a degree being held in another subject (e.g. Computer Science Biology) aptitude will be assessed by the Selection Committee. Knowledge of appropriate English for technical purposes and programming knowledge of an advanced programming language and a script language are required.,http://www.master.uni-jena.de/MSc_Bioinformatik-path-1.html,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://www.uni-jena.de/Studium/Studienangebot/MSc_Bioinformatik.html,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w30995&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=15,Business computing,University of Jena,Jena,German,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,German applicants may use their school certificate as proof of an adequate command of English. The certificate must prove that the foreign language English was studied for at least 5 years before completion of the higher education entrance qualification. The final grade or the average grade of the last 2 years has to be at least 'adequate' (German grade 4 or 5 points). International applicants are also required to provide proof of a command of German at the level of the DSH test (level 2) the TestDaF (TDN 4) or a recognised equivalent. If the first degree is in Economic Sciences the following credit points should have been acquired in addition to an extensive Business Administration education comprising at least 60 ECTS points: min. 12 CP in Economics min. 6 CP in Mathematics min. 6 CP in Statistics and min. 12 CP in Business Informatics. If the first degree is in Computer Science or similar at least 60 CP are required in Practical Computer Science and at least 12 CP in Economics. Admission of applicants with a first degree in Mathematics or Natural Sciences is decided by the Examination Board on the basis of the academic record of these candidates.,http://www.master.uni-jena.de/MSc_Wirtschaftsinformatik-path-1.html,open admission,Winter Semester only,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://www.uni-jena.de/Studium/Studienangebot/MSc_Wirtschaftsinformatik.html,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29572&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=15,Computational and Data Science,University of Jena,Jena,German,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,An interest in interdisciplinary relationships and a corresponding amount of prior specialist knowledge in Computer Science Mathematics Natural Sciences or Engineering is expected. Knowledge of Linear Algebra Analysis Stochastics and Numerics as well as in Programming Algorithms and Data Structures is preferred.,http://www.master.uni-jena.de/MSc_Computational_Science-path-1.html,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://cds.uni-jena.de/,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29570&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=15,Computer science,University of Jena,Jena,German,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,"Successful completion of a Bachelor's degree course in Computer Science with a specialisation which fulfils the pre-requirements for the study of a research-focused Master's course. The overall grade of the degree should be ""good"" or better. In the case of the degree having been in another subject (e.g. Mathematics Bioinformatics) degrees gained abroad etc. an Admissions Panel appointed by the Board of the Faculty of Mathematics and Computer Science will assess the candidate's aptitude. Command of the English language and an interest in technical mathematical and natural science issues is expected. Command of English is recommended.",http://www.master.uni-jena.de/MSc_Informatik-path-1.html,selection by the HEI,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://www.uni-jena.de/Studium/Studienangebot/MSc_Informatik.html,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w14495&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Geoinformatics,University of Jena,Jena,German,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,The overall grade of the degree should be 'good' or better. Language requirements: good command of English International applicants are required to provide proof of proficiency in German at the level of the DSH test (level 2) the TestDaF (TDN 4) or a recognised equivalent.,http://www.master.uni-jena.de/MSc_Geoinformatik-path-1.html,open admission,Winter Semester only,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://www.mscgeoinf.uni-jena.de/,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w28710&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Mathematics,University of Jena,Jena,English,4 semesters,Master (Master of Science),,http://www.uni-jena.de/Semesterbeitrag.html,A successfully completed Bachelor's degree course in Mathematics with a specialisation which fulfils the pre-requisites for studying a research-focused Master's degree course. If the degree is in another subject (such as for example Business Mathematics) is an international degree has an overall grade worse than 2.5 and in other special cases an Admissions Commission appointed by the Board of the Faculty will examine the qualification. In individual cases this may result in entrance examinations being prescribed. If the professionally qualifying degree is not yet available at the time of application an indication of current academic performance (through documentation of at least 140 credit points in the qualifying course for the Master's degree) must be provided. A command of English as well as knowledge of an advanced programming language are required.,http://www.master.uni-jena.de/MSc_Mathematik-path-1.html,open admission,Summer and Winter Semester,15.10.2018 - 08.02.2019 siehe auch www.uni-jena.de/semestertermine.html,http://www.uni-jena.de/Studium/Studienangebot/MSc_Mathematik.html,Internationales Büro Fürstengraben 1 07743 Jena Tel.: 03641 93-1161 Fax: 03641 93-1162,international@uni-jena.de,http://www.uni-jena.de/Internationales_Buero.html
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w21678&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Computational Engineering,University of Kaiserslautern,Kaiserslautern,German,3 semesters,Master (Master of Science),,,Enquire at the institution of higher education,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://www.uni-kl.de/studiengang/sgdb/Computational_Engineering_Master_of_Science/22817/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w12519&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Computer science,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://www.uni-kl.de/studiengang/sgdb/Informatik_Master_of_Science/22777/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w28380&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Computer Science applied,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://www.uni-kl.de/studiengang/sgdb/Angewandte_Informatik_Master_of_Science/22775/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w35054&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Embedded Computing Systems,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,https://www.uni-kl.de/studiengang/sgdb/Embedded_Computing_Systems_Master_of_Science/22789/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w32996&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,European Master in Software Engineering,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Further details are stipulated in the registration and examination regulations. Please enquire at the institution of higher education.,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,http://www.informatik.uni-kl.de/studium/studiengaenge/emse/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w42527&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Social Informatics,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Science),,,Enquire at the university.,http://www.uni-kl.de/studium/online-bewerbung/,open admission,Summer and Winter Semester,22.10.2018 - 08.02.2019 Enquire at the university,http://www.cs.uni-kl.de/studium/studiengaenge/bm-si/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w21692&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Software Engineering for Embedded Systems,University of Kaiserslautern,Kaiserslautern,English,4 semesters,Master (Master of Engineering),,199000 EUR per semester,Enquire at the institution of higher education,http://www.uni-kl.de/studium/online-bewerbung/,selection by the HEI,Winter Semester only,22.10.2018 - 08.02.2019 Enquire at the university,https://www.zfuw.uni-kl.de/fernstudiengaenge/science-engineering/software-engineering-for-embedded-systems/,Abteilung Internationale Angelegenheiten: ISGS Gottlieb-Daimler-Straße 47 67663 Kaiserslautern Tel.: 0631 205-5252 Fax: 0631 205-3599,international@uni-kl.de,http://www.uni-kl.de/international
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w22754&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=16,Computer science,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://www.intl.kit.edu/istudent/3363.php,,http://www.sle.kit.edu/vorstudium/master-informatik.php,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,http://www.sle.kit.edu/vorstudium/master-informatik.php,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w31781&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Financial Engineering,Karlsruhe Institute of Technology (KIT),Karlsruhe,English,3 semesters,Master (Master of Science),,3000000 EUR total,- First degree: Bachelor's degree Diplom (Uni/FH/BA) MSc etc. in a relevant subject e.g. Economics Business Informatics Business Mathematics Industrial Engineering Physics or a related subject - Min. 1-2 years of relevant work experience (depending on the first degree's level) with corresponding references - TOEFL score with a minimum of 570 points pbt 230 points cbt 90 points ibt - Optional: GMAT GRE or HECTOR School Assessment - Recommended background studies: Engineering Business Administration Economics Natural Science,http://www.hectorschool.com/masteradmission,open admission,Winter Semester only,15.10.2018 - 09.02.2019,http://www.hectorschool.kit.edu/financial_engineering.php,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w22752&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Geodesics and geoinformatics,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://www.intl.kit.edu/istudent/3363.php,Application deadline 30 September (winter semester) 31 March (summer semester). External applicants in particular are recommended not to cut it too close in terms of these deadlines.,http://www.sle.kit.edu/vorstudium/master-geodaesie-geoinformatik.php,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,http://www.sle.kit.edu/vorstudium/master-geodaesie-geoinformatik.php,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w61009&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Informatik (Erweiterungsfach),Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master of Education,,https://www.intl.kit.edu/istudent/3363.php,,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w60897&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Informatik (Hauptfach),Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master of Education,,,,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w15172&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Information management,Karlsruhe Institute of Technology (KIT),Karlsruhe,German,4 semesters,Master (Master of Science),,https://www.intl.kit.edu/istudent/3363.php,- Bachelor's degree achieved with a minimum of 180 ECTS points - subject-specific academic achievements - academic and professional achievements,http://www.sle.kit.edu/vorstudium/master-informationswirtschaft.php,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://www.sle.kit.edu/vorstudium/master-informationswirtschaft.php,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w31780&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Service Management and Engineering,Karlsruhe Institute of Technology (KIT),Karlsruhe,English,3 semesters,Master (Master of Science),,3000000 EUR total,- First degree: Bachelor's degree Diplom (Uni/FH/BA) MSc etc. in a relevant subject - Min. 1 - 2 years of relevant work experience (depending on the first degree's level) with corresponding references - TOEFL score with a minimum of 570 points pbt 230 points cbt 90 points ibt - Optional: GMAT GRE or HECTOR School Assessment,http://www.hectorschool.com/masteradmission,open admission,Winter Semester only,15.10.2018 - 09.02.2019,http://www.hectorschool.kit.edu/service_management_engineering.php,International Students Office (IStO) Adenauerring 2 76131 Karlsruhe Tel.: 0721 608-44911 Fax: 0721 608-44907,contact@intl.kit.edu,http://www.intl.kit.edu/index.php
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w30992&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Business Informatics,Kiel University,Kiel,German,4 semesters,Single-subject Master's course (Master of Science),,,Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations.,http://www.studium.uni-kiel.de/de/studienangebot,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,http://www.studium.uni-kiel.de/de/studienangebot/studienfaecher/wirtschaftsinformatik-ma,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,http://www.international.uni-kiel.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w12539&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Computer science,Kiel University,Kiel,German,4 semesters,Single-subject Master's course (Master of Science),,,-Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations. - Course commencement in the winter semester is recommended,http://www.studium.uni-kiel.de/de/studienangebot,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,http://www.studium.uni-kiel.de/de/studienangebot/studienfaecher/informatik-ma,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,http://www.international.uni-kiel.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w22775&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Computer science,Kiel University,Kiel,German,4 semesters,Dual-subject Master's course (Master of Arts Master of Science),,,-Relevant Bachelor's degree or an equivalent degree. Further requirements are specified in the examination regulations. - Course commencement in the winter semester is recommended.,http://www.studium.uni-kiel.de/de/studienangebot,open admission,Summer and Winter Semester,15.10.2018 - 18.02.2019,http://www.studium.uni-kiel.de/de/studienangebot/studienfaecher/informatik-ma-2-fach,International Center Westring 400 24118 Kiel Tel.: 0431 880-3715 Fax: 0431 880-1666,mschmode@uv.uni-kiel.de,http://www.international.uni-kiel.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w19928&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=17,Human Technology in Sports and Medicine,Sports University of Cologne,Köln,English,4 semesters,Master of Science (Master of Science),,,http://www.dshs-koeln.de/studium/studienangebot/master/msc-human-technology-in-sports-and-medicine/zugangsvoraussetzungen/,https://www.dshs-koeln.de/studium/studienangebot/master/msc-human-technology-in-sports-and-medicine/zugangsvoraussetzungen/,selection by the HEI,Winter Semester only,08.10.2018 - 01.02.2019,http://www.dshs-koeln.de/master-tsm,International Office (Abteilung der Stabsstelle Akademische Planung und Steuerung) Am Sportpark Müngersdorf 6 50933 Köln Tel.: 0221 4982-2160 Fax: 0221 4982-8120,international@dshs-koeln.de,http://www.dshs-koeln.de/visitenkarte/einrichtung/auslandsamt/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w22469&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Information Systems,University of Cologne,Köln,German,4 semesters,Master of Science (Master of Science),,http://verwaltung.uni-koeln.de/studsek/content/studium/rueckmeldung_amp_semesterbeitrag/zahlungsdaten_bankverbindung/,,http://www.wiso.uni-koeln.de/de/studium/studieninteressierte/master/information-systems/,selection by the HEI,Winter Semester only,08.10.2018 - 01.02.2019 Semester period: 01.10.2017 - 31.03.2018,https://www.wiso.uni-koeln.de/de/studium/master/master-information-systems/,Dezernat 9 Internationales Universitätsstr. 22a 50937 Köln,zulassung@verw.uni-koeln.de,http://international.uni-koeln.de/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w6312&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Computer and Information Science,University of Konstanz,Konstanz,English,4 semesters,Master (Master of Science),,http://uni.kn/studiengebuehren,1) Final grade: 'good' or better 2) Degree: A minimum of a three-year professionally qualifying degree or a comparable degree from a university university of applied sciences or a vocational academic institution in computer science information engineering or another relevant course of study 3) English skills (at least B2 under CEFR) 4) GRE revised General Test for applicants with a degree obtained from outside the Bologna region 5) Letter of motivation Application periods: without visa requirements for Germany: 15 January / 15 June with visa requirements for Germany: 1 December / 15 May,https://www.uni-konstanz.de/studieren/vor-dem-studium/bewerbung-und-immatrikulation/zulassungssatzungen/masterstudiengaenge-ohne-numerus-clausus/,open admission,Summer and Winter Semester,22.10.2018 - 16.02.2019,https://www.uni-konstanz.de/studieren/vor-dem-studium/studienangebot/master/computer-and-information-science-msc/,International Office Universitätsstraße 10 78457 Konstanz Tel.: 07531 88-3089 Fax: 07531 88-3037,international@uni-konstanz.de,http://www.uni-konstanz.de/international/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w42184&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Social and Economic Data Analysis,University of Konstanz,Konstanz,English,4 semesters,Master (Master of Science),,http://uni.kn/studiengebuehren,You will need an above-average Bachelor's degree in business administration/economics mathematics statistics political science computer science sociology or psychology proof of credits in three of our Foundation of Data Analysis courses English language skills (demonstrated by a language test such as Cambridge Certificate of Proficiency in English IELTS or TOEFL) a CV with a letter of motivation and two letters of recommendation from university professors. We will gladly receive your application even if you have not yet obtained your Bachelor's certificate. Please see our website for all the admission requirements.,https://www.uni-konstanz.de/studieren/vor-dem-studium/bewerbung-und-immatrikulation/zulassungssatzungen/masterstudiengaenge-mit-numerus-clausus/,selection by the HEI,Winter Semester only,22.10.2018 - 16.02.2019,https://www.uni-konstanz.de/en/study/before-you-study/study-programmes/masters-degree/social-and-economic-data-analysis-msc/,International Office Universitätsstraße 10 78457 Konstanz Tel.: 07531 88-3089 Fax: 07531 88-3037,international@uni-konstanz.de,http://www.uni-konstanz.de/international/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w42102&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Bioinformatics,University of Leipzig,Leipzig,German,4 semesters,Master of Science,,,Bachelor's degree required; a guidance meeting is recommended for graduates whose Bachelor's degree is not based in Computer Science or Biosciences.,,open admission,Winter Semester only,15.10.2018 - 09.02.2019,http://studium.fmi.uni-leipzig.de/studium/informatik/#c1423,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,http://www.uni-leipzig.de/~akadem/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w29856&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Business Information Systems,University of Leipzig,Leipzig,German,4 semesters,Master of Science (Master of Science),,,Bachelor's degree; Assessment of aptitude test,,selection by the HEI,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://www.wifa.uni-leipzig.de/studium/masterstudiengaenge/wirtschaftsinformatik.html,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,http://www.uni-leipzig.de/~akadem/
https://www.daad.de/deutschland/studienangebote/studiengang/en/?a=detail&id=w6942&q=&degree=37&subjects%5B193%5D=1&studyareas%5B226%5D=1&courselanguage=&locations=&universities%5B1%5D=1&admissionsemester=&sort=town&page=18,Computer science,University of Leipzig,Leipzig,German,4 semesters,Master of Science (Master of Science),,,Bachelor's degree in Computer Science or a professionally qualifying degree in a comparable degree course.,,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,http://studium.fmi.uni-leipzig.de/studium/informatik/,Akademisches Auslandsamt Goethestraße 6 04109 Leipzig Tel.: 0341 97-32020 Fax: 0341 97-32049,aaa@uni-leipzig.de,http://www.uni-leipzig.de/~akadem/
