Link,Name,School,Location,Language of instruction,Standard length of studies,Degree,Area of Focus,Tuition fees,Admission requirements (Germany),Admission requirements (Link),Admission Mode,Admission Semester,Lecture Period,Website,International Office (AAA),AAA Mail,AAA Link
https://tinyurl.com/yb9e8n4u,Applied Computer Science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/y6vtcr3n,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y8gqbbz9,Automotive Software Engineering,Chemnitz University of Technology,Chemnitz,English,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science Applied Computer Science or an equivalent degree in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/ya75m7fy,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y9ek5874,Biomedical Engineering,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree such as a Bachelor's degree in Biomedical Engineering or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/yaj4xmqz,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y6v6d67u,Business Intelligence & Analytics,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree such as a Bachelor's degree in Business Informatics Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/ybjahep3,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y9p2su5w,Computational Science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computational Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/ycaselzs,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y9skje9w,Computational Science for Humanities and Social Sciences,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying degree in a Humanities or a Social Sciences course,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/y8og3gxw,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y8ljk8xn,Computer science,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Computer Science or Applied Computer Science or an equivalent degree course in terms of content,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/ydbwtlaf,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/ybkjhdzy,Customer Relations Management,Chemnitz University of Technology,Chemnitz,German,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Economics or Business Informatics or an equivalent degree course in terms of content,,selection by the HEI,Winter Semester only,03.04.2018 - 13.07.2018,https://tinyurl.com/ydfmfl94,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/ydb2cwvu,Web Engineering,Chemnitz University of Technology,Chemnitz,English,4 semesters,Master (Master of Science),,Long-term tuition fees:If the regular period of study is exceeded by more than 4 semesters a fee of 500 is charged for each additional semester.Fees for second degrees:No tuition fees if the Master's degree course comes directly after aBachelor's degree course or in the case of another prior degree such as a Diplom or Magister the standard period of study of the first course does not exceed more than 6 semesters (otherwise: 350/semester).,Generally a professionally qualifying Bachelor's degree in Applied Computer Science Computer Science or an equivalent degree course in terms of content; Proof of a command of English at level B2 of the European Framework of Reference for languages,,open admission,Summer and Winter Semester,03.04.2018 - 13.07.2018,https://tinyurl.com/y7yadenv,Internationales Universitätszentrum Straße der Nationen 62 09111 Chemnitz Tel.: 0371 531-13500 Fax: 0371 531-13509,iuz@tu-chemnitz.de,https://tinyurl.com/y8wb5mps
https://tinyurl.com/y79wt5op,Business computing,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,11000 EUR per semester,Bachelor's or Diplom degree in Computer Science Business Informatics or a related course,https://tinyurl.com/ybbvry99,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://tinyurl.com/yblyzegz,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,https://tinyurl.com/y9dhbhjd
https://tinyurl.com/ybz8juxd,Computer science,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,11000 EUR per semester,Bachelor's or Diplom degree in Computer Science,https://tinyurl.com/ya59b5ed,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://tinyurl.com/ycccd792,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,https://tinyurl.com/y9dhbhjd
https://tinyurl.com/y8zgg5dn,Internet Technologies and Information Systems (ITIS),Clausthal University of Technology,Clausthal-Zellerfeld,English,4 semesters,Master (Master of Science),,11000 EUR per semester,Course of study jointly offered by the Technical University of Braunschweig the Technical University of Clausthal the University of Göttingen and the University of Hanover. - Please note the special application deadlines: 15 July for the summer semester 15 January for the winter semester. Regulations govern all other aspects,https://tinyurl.com/yb4jmybv,no admission of first-year students,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://tinyurl.com/y9wbyk4m,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,https://tinyurl.com/y9dhbhjd
https://tinyurl.com/y99d633o,Systems Engineering,Clausthal University of Technology,Clausthal-Zellerfeld,German,4 semesters,Master (Master of Science),,150000 EUR per semester,Qualified Diplom or Bachelor's degree in the field of Mechanical Engineering Mechatronics Electrical and Electronic Engineering Computer Science or a closely related degree course and at least 2 years of professional experience in one or more of the above-mentioned areas,https://tinyurl.com/y7hzx43z,open admission,Summer and Winter Semester,09.04.2018 - 21.07.2018,https://tinyurl.com/y7hzx43z,International Office Adolph-Roemer-Straße 2 a 38678 Clausthal-Zellerfeld Tel.: 05323 72-3103 Fax: 05323 72-3939,astrid.abel@tu-clausthal.de,https://tinyurl.com/y9dhbhjd
https://tinyurl.com/ybhc6o8l,Computer science,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,German,4 semesters,Master (Master of Science),,,Bachelor's degree in Computer Science or a comparable related degree course,,open admission,Summer and Winter Semester,08.10.2018 - 02.02.2019,https://tinyurl.com/yazvuu84,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://tinyurl.com/ybtux3vr
https://tinyurl.com/yby653ub,Computer science,Brandenburgische Technische Universität Cottbus-Senftenberg,Senftenberg,German,4 semesters,Master (Master of Science),,,Proof of a first professionally qualifying degree in a relevant degree course with 180 ECTS credit points,,open admission,Winter Semester only,08.10.2018 - 02.02.2019,https://tinyurl.com/ybf25dky,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://tinyurl.com/ybtux3vr
https://tinyurl.com/y9bd95c8,Cyber Security,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,English,4 semesters,Master (Master of Science),,,,,open admission,Winter Semester only,08.10.2018 - 02.02.2019,https://tinyurl.com/ydxkb75b,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://tinyurl.com/ybtux3vr
https://tinyurl.com/y98uupef,eBusiness,Brandenburgische Technische Universität Cottbus-Senftenberg,Cottbus,German,4 semesters,Master (Master of Science in eBusiness),,None,Dipl. Dipl. (UAS) Bachelor's in an eBusiness-related degree course,,open admission,Summer and Winter Semester,08.10.2018 - 02.02.2019,https://tinyurl.com/ybltkrup,International Relations Office Platz der Deutschen Einheit 1 03046 Cottbus Tel.: 0355 69 3188 Fax: 0355 69 2108,mareike.kunze@b-tu.de,https://tinyurl.com/ybtux3vr
https://tinyurl.com/yc38zbfx,Autonomous Systems,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/y8oz34gq,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/yco3evsj,Business computing,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor degree or comparable degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/yb4ccajv,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/yc5bh82c,Computational Engineering,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/ya6kapn5,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/y8zqtx8a,Computer science,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/jjkbgkk,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/yca3fc78,Distributed Software Systems,Darmstadt University of Technology,Darmstadt,English,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/zanfrp7,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/y8db22bk,Geodesy and Geoinformation,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/y7j3oyzr,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/y6upu7an,Internet and Web-Based Systems,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/jk8zpob,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/y7p2tpoj,IT Security,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/jc2x8z2,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/y7p6eg8n,Tropical Hydrogeology and Environmental Engineering (TropHEE),Darmstadt University of Technology,Darmstadt,English,4 semesters,Master (Master of Science),,,A Bachelor's degree in Geosciences or in a comparable subject is a prerequisite.,,open admission,Winter Semester only,15.10.2018 - 15.02.2019,https://tinyurl.com/y9zhxvuq,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/yc46ywqz,Visual Computing,Darmstadt University of Technology,Darmstadt,German,4 semesters,Master (Master of Science),,,Bachelor of Science or comparable degree also possible as a continuation after completing a Diploma degree,,open admission,Summer and Winter Semester,15.10.2018 - 15.02.2019,https://tinyurl.com/yd4v4g7o,Dezernat Internationales - Zulassung International Karolinenplatz 5 64289 Darmstadt Tel.: 06151 16-24043,international.admission@pvw.tu-darmstadt.de,https://tinyurl.com/yaml2ap9
https://tinyurl.com/ycy9zoq9,Applied Computer Science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/y8ymky78,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,https://tinyurl.com/y79curpl,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,https://tinyurl.com/ybhmhoua,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,https://tinyurl.com/yagquhwx
https://tinyurl.com/y8jj8ysg,Computer science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/y8ymky78,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,https://tinyurl.com/y79curpl,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,https://tinyurl.com/y8trx3u2,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,https://tinyurl.com/yagquhwx
https://tinyurl.com/y7ykh5ls,Data Science,TU Dortmund University,Dortmund,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/y8ymky78,Admission requirements are available on our website: www.tu-dortmund.de/einschreibvoraussetzungen-master,https://tinyurl.com/y79curpl,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019 www.tu-dortmund.de/fristen,https://tinyurl.com/ycjhszdo,Referat Internationales Emil-Figge-Straße 61 44227 Dortmund Tel.: 0231 755-6350 Fax: 0231 755-5525,barbara.schneider@tu-dortmund.de,https://tinyurl.com/yagquhwx
https://tinyurl.com/y9dkcrg2,Computational Modeling and Simulation,Technische Universität Dresden,Dresden,German,4 semesters,Master of Science (Master of Science),,,,,,Winter Semester only,01.10.2018 - 31.03.2019 Semester break: Reformation Day: Tue 31 Oct 2017 Day of Prayer and Repentance: Wed 22 Nov 2017 New Year?s: Thu 21 Dec 2017 to Wed 3 Jan 2018 Easter: Fri 30 Mar 2018 to Mon 2 April 2018 Non-lecture period: Mon 5 Feb 2018 to Thu 29 Mar 2018 Main examination,,Akademisches Auslandsamt Bürogebäude Strehlener Straße 6. OG Raum 671 Strehlener Straße 22 01069 Dresden Tel.: 0351 463-39607 Fax: 0351 463-37738,auslandsamt@mailbox.tu-dresden.de,https://tinyurl.com/p8gheak
https://tinyurl.com/y75k8noc,Computer science,Technische Universität Dresden,Dresden,German,4 semesters,Master of Science (Master of Science),,,Degree in Computer Science,https://tinyurl.com/y9dzkfox,open admission,Summer and Winter Semester,01.10.2018 - 31.03.2019 Semester break: Reformation Day: Tue 31 Oct 2017 Day of Prayer and Repentance: Wed 22 Nov 2017 New Year?s: Thu 21 Dec 2017 to Wed 3 Jan 2018 Easter: Fri 30 Mar 2018 to Mon 2 April 2018 Non-lecture period: Mon 5 Feb 2018 to Thu 29 Mar 2018 Main examination,https://tinyurl.com/ybnel2yr,Akademisches Auslandsamt Bürogebäude Strehlener Straße 6. OG Raum 671 Strehlener Straße 22 01069 Dresden Tel.: 0351 463-39607 Fax: 0351 463-37738,auslandsamt@mailbox.tu-dresden.de,https://tinyurl.com/p8gheak
https://tinyurl.com/y79j42us,Distributed Systems Engineering,Technische Universität Dresden,Dresden,English,4 semesters,Master of Science (Master of Science),,,Bachelor's degree or degree recognised as equivalent in Computer Science good knowledge of English esp. knowledge of specialised areas of computer science,https://tinyurl.com/y76q5zen,open admission,Winter Semester only,01.10.2018 - 31.03.2019 Semester break: Reformation Day: Tue 31 Oct 2017 Day of Prayer and Repentance: Wed 22 Nov 2017 New Year?s: Thu 21 Dec 2017 to Wed 3 Jan 2018 Easter: Fri 30 Mar 2018 to Mon 2 April 2018 Non-lecture period: Mon 5 Feb 2018 to Thu 29 Mar 2018 Main examination,https://tinyurl.com/y7kvxkun,Akademisches Auslandsamt Bürogebäude Strehlener Straße 6. OG Raum 671 Strehlener Straße 22 01069 Dresden Tel.: 0351 463-39607 Fax: 0351 463-37738,auslandsamt@mailbox.tu-dresden.de,https://tinyurl.com/p8gheak
https://tinyurl.com/y9ebn7md,Mediacomputing,Technische Universität Dresden,Dresden,German,4 semesters,Master of Science (Master of Science),,,Degree in Media Informatics with particular specialist knowledge. Assessment of aptitude.,https://tinyurl.com/yaxlah27,open admission,Summer and Winter Semester,01.10.2018 - 31.03.2019 Semester break: Reformation Day: Tue 31 Oct 2017 Day of Prayer and Repentance: Wed 22 Nov 2017 New Year?s: Thu 21 Dec 2017 to Wed 3 Jan 2018 Easter: Fri 30 Mar 2018 to Mon 2 April 2018 Non-lecture period: Mon 5 Feb 2018 to Thu 29 Mar 2018 Main examination,https://tinyurl.com/y7n7kc4q,Akademisches Auslandsamt Bürogebäude Strehlener Straße 6. OG Raum 671 Strehlener Straße 22 01069 Dresden Tel.: 0351 463-39607 Fax: 0351 463-37738,auslandsamt@mailbox.tu-dresden.de,https://tinyurl.com/p8gheak
https://tinyurl.com/y8rtptxd,Computer Science,University of Düsseldorf,Düsseldorf,German,4 semesters,Master (Master of Science),,,Bachelor degree or comparable university degree in computer science,https://tinyurl.com/cqqy9ot,open admission,Summer and Winter Semester,08.10.2018 - 01.02.2019,https://tinyurl.com/y8l4vwap,International Office Universitätsstraße 1 40225 Düsseldorf Tel.: 0211 81-11582 Fax: 0211 81-11334,gellert@hhu.de,https://tinyurl.com/ycgmn2ox
https://tinyurl.com/yd7bedgp,Social Informatics,Catholic University in Eichstätt - Ingolstadt,Eichstätt,German,5 semesters,Master of Arts (Master of Arts),,200000 EUR per semester,Degree; one year of qualified professional experience.,https://tinyurl.com/y9phdhhy,selection by the HEI,Winter Semester only,09.04.2018 - 14.07.2018 University of Applied Sciences degree courses 15 March 2018 to 10 July 2018,https://tinyurl.com/yb5non49,Internationale Beziehungen Marktplatz 7 85072 Eichstätt Tel.: 08421 932 1593 Fax: 08421 932-15930,intoff@ku.de,https://tinyurl.com/y7bya9tx
https://tinyurl.com/y7rpyfqu,Computational Engineering,University of Erlangen-Nuremberg,Erlangen,English,4 semesters,Master (Master of Science),,None,Bachelor degree from a university or a Diplom or Masters degree from a university of applied sciences; ask contact partner for more details,https://tinyurl.com/y8dbm4av,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/y8y4ft64,Referat für internationale Angelegenheiten Helmstraße 1 91054 Erlangen Tel.: 09131 85-24801 Fax: 09131 85-22131,brigitte.perlick@fau.de,https://tinyurl.com/y9gydf3a
https://tinyurl.com/y8e3e3vq,Computational Engineering,University of Erlangen-Nuremberg,Erlangen,English,4 semesters,Master of Science (Elite course) (Master of Science),,The contributions may differ in individual cases.,University degree to Bachelor's level or equivalent with excellent grades,https://tinyurl.com/y8dbm4av,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,http://www.ce.uni-erlangen.de,Referat für internationale Angelegenheiten Helmstraße 1 91054 Erlangen Tel.: 09131 85-24801 Fax: 09131 85-22131,brigitte.perlick@fau.de,https://tinyurl.com/y9gydf3a
https://tinyurl.com/y8dynsus,Computer science,University of Erlangen-Nuremberg,Erlangen,German,4 semesters,Master of Science (Master of Science),,The fees may differ in individual cases.,Relevant Bachelor's degree,https://tinyurl.com/y8dbm4av,open admission,Summer and Winter Semester,15.10.2018 - 09.02.2019,https://tinyurl.com/yd5g6r2u,Referat für internationale Angelegenheiten Helmstraße 1 91054 Erlangen Tel.: 09131 85-24801 Fax: 09131 85-22131,brigitte.perlick@fau.de,https://tinyurl.com/y9gydf3a
https://tinyurl.com/yb8drd8j,International Information Systems,University of Erlangen-Nuremberg,Erlangen Nürnberg,English,4 semesters,Master of Science (Master of Science),,,University Bachelor's degree in Economics or IT or a similar degree in a related field. Method for assessing qualifications Application deadline is 31/05 every year.,https://tinyurl.com/y8dbm4av,open admission,Winter Semester only,15.10.2018 - 09.02.2019,https://tinyurl.com/yblcply8,Referat für internationale Angelegenheiten Helmstraße 1 91054 Erlangen Tel.: 09131 85-24801 Fax: 09131 85-22131,brigitte.perlick@fau.de,https://tinyurl.com/y9gydf3a
https://tinyurl.com/ybaakyno,Applied Computer Science - Engineering or Media Informatics,University of Duisburg-Essen,Duisburg,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/kldncnu,Good command of English required; at least four years of studying English at an institution of continuing education,https://tinyurl.com/ybgxyr75,open admission,Summer and Winter Semester,09.10.2017 - 02.02.2018 The dates are inclusive of the first and last day specified.,https://tinyurl.com/y74cqqwo,Akademisches Auslandsamt / Campus Essen Universitätsstrasse 2 45141 Essen Tel.: 0201 183-4128 Fax: 0201 183-2257,essen-io@uni-due.de,https://tinyurl.com/ycnoxlc7
https://tinyurl.com/yanufyqq,Applied Computer Science - Systems Engineering,University of Duisburg-Essen,Essen,German,4 semesters,Master of Science (Master in Angewandte Informatik - Systems Engineering),,https://tinyurl.com/kldncnu,Admission requirement for the Master's course is a completed university degree; for any additional admission requirements please refer to the examination regulations or contact the Faculty.,https://tinyurl.com/ybgxyr75,open admission,Summer and Winter Semester,09.10.2017 - 02.02.2018 The dates are inclusive of the first and last day specified.,https://tinyurl.com/yaeeewd2,Akademisches Auslandsamt / Campus Essen Universitätsstrasse 2 45141 Essen Tel.: 0201 183-4128 Fax: 0201 183-2257,essen-io@uni-due.de,https://tinyurl.com/ycnoxlc7
https://tinyurl.com/yawfvfsw,Business computing,University of Duisburg-Essen,Essen,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/kldncnu,No aptitude test required,https://tinyurl.com/ybgxyr75,open admission,Summer and Winter Semester,09.10.2017 - 02.02.2018 The dates are inclusive of the first and last day specified.,https://tinyurl.com/ya7x3y95,Akademisches Auslandsamt / Campus Essen Universitätsstrasse 2 45141 Essen Tel.: 0201 183-4128 Fax: 0201 183-2257,essen-io@uni-due.de,https://tinyurl.com/ycnoxlc7
https://tinyurl.com/ycrcnfes,Computer Engineering ISE,University of Duisburg-Essen,Duisburg,German,4 semesters,Master of Science (Master of Science),,https://tinyurl.com/kldncnu,Completion of a Bachelor's degree in Computer Engineering at the University of Duisburg-Essen or an equivalent degree from an equivalent degree course see: https://tinyurl.com/yd3vnxja,https://tinyurl.com/ybgxyr75,open admission,Summer and Winter Semester,09.10.2017 - 02.02.2018 The dates are inclusive of the first and last day specified.,https://tinyurl.com/ya9p9y85,Akademisches Auslandsamt / Campus Essen Universitätsstrasse 2 45141 Essen Tel.: 0201 183-4128 Fax: 0201 183-2257,essen-io@uni-due.de,https://tinyurl.com/ycnoxlc7
https://tinyurl.com/ybc65j77,Virtual continuing education course in Business Informatics (VAWI),University of Duisburg-Essen,Essen,German,3 semesters,Master of Science (Master of Science),,https://tinyurl.com/kldncnu,Completed academic studies within the validity of the Higher Education Framework Act (§1 HRG) with Diplom Magister Bachelor Masters degrees or the first state examination and Diplom or Master degree from a university of applied sciences,,open admission,Summer and Winter Semester,09.10.2017 - 02.02.2018 The dates are inclusive of the first and last day specified.,http://www.vawi.de,Akademisches Auslandsamt / Campus Essen Universitätsstrasse 2 45141 Essen Tel.: 0201 183-4128 Fax: 0201 183-2257,essen-io@uni-due.de,https://tinyurl.com/ycnoxlc7
